repo,issue_number,pr_number,issue_title,pr_title,drift_score,drift_quartile,phase3_drift_bucket,semantic_high_drift_probability,semantic_predicted_bucket,issue_url,pr_url
rust-lang/rust,143844,155716,Can we remove these warning linker messages for apple targets.,arm64e: set ptrauth ABI subtype on lib.rmeta Mach-O objects,-1.9060158291501488,Q1 lowest drift,low_drift,0.3764486374015835,potential_low_drift,https://github.com/rust-lang/rust/issues/143844,https://github.com/rust-lang/rust/pull/155716
rust-lang/rust,130085,130435,Apple arm64e targets fail to link with newer Xcode 15,Move Apple linker args from `rustc_target` to `rustc_codegen_ssa`,-2.1869831476196917,Q1 lowest drift,low_drift,0.3812469187322038,potential_low_drift,https://github.com/rust-lang/rust/issues/130085,https://github.com/rust-lang/rust/pull/130435
rust-lang/rust,155804,155864,[ICE]: `can't get the span of an arbitrary parsed attribute`,Fix panic for doc attributes on where predicates,-1.2609193644178207,Q1 lowest drift,low_drift,0.5131166039300749,potential_high_drift,https://github.com/rust-lang/rust/issues/155804,https://github.com/rust-lang/rust/pull/155864
rust-lang/rust,150907,154616,Long delay printing errors with metadata,Add `--quiet` flag to x.py and bootstrap to suppress output,0.0724754229371987,Q3,middle,0.4741455444753281,potential_low_drift,https://github.com/rust-lang/rust/issues/150907,https://github.com/rust-lang/rust/pull/154616
rust-lang/rust,155584,155772,`const` closures can't be used in impl const,Check closure's constness validity in the constness query,0.2264250157766192,Q3,middle,0.5545719286166029,potential_high_drift,https://github.com/rust-lang/rust/issues/155584,https://github.com/rust-lang/rust/pull/155772
rust-lang/rust,74551,77423,error: could not compile `gkrust` since Rust 1.43 on SPARC Solaris,Add `-Zprecise-enum-drop-elaboration`,0.2104486188318401,Q3,middle,0.49318800176586675,potential_low_drift,https://github.com/rust-lang/rust/issues/74551,https://github.com/rust-lang/rust/pull/77423
rust-lang/rust,153772,155653,Support `__mulsi3` for m68k,compiler-builtins subtree update,2.574042757914622,Q4 highest drift,high_drift,0.5175660505425955,potential_high_drift,https://github.com/rust-lang/rust/issues/153772,https://github.com/rust-lang/rust/pull/155653
rust-lang/rust,155798,111818,"cargo miri setup panics with ""cargo out dir must not contain directories"" when run inside Arch Linux proot inside Termux",Uplift `clippy::cmp_nan` lint,1.053891623630394,Q4 highest drift,high_drift,0.4750330165443001,potential_low_drift,https://github.com/rust-lang/rust/issues/155798,https://github.com/rust-lang/rust/pull/111818
rust-lang/rust,154998,155579,`MarkerEq` doesn't specialize on unsized types,Make Rcs and Arcs use pointer comparison for unsized types,-0.2527573334231673,Q2,middle,0.4477409979484415,potential_low_drift,https://github.com/rust-lang/rust/issues/154998,https://github.com/rust-lang/rust/pull/155579
rust-lang/rust,155670,155770,Type mismatch helper not check is closure return block,Avoid misleading closure return type note,-0.5541778117758296,Q2,middle,0.5627283982118901,potential_high_drift,https://github.com/rust-lang/rust/issues/155670,https://github.com/rust-lang/rust/pull/155770
rust-lang/rust,148514,147936,amdgcn-amd-amdhsa target broken? Fails to build core,Offload intrinsic,0.9631221911165422,Q4 highest drift,high_drift,0.49676315354182654,potential_low_drift,https://github.com/rust-lang/rust/issues/148514,https://github.com/rust-lang/rust/pull/147936
rust-lang/rust,155799,155820,[ICE]: `assertion failed: bpos.to_u32() >= mbc.pos.to_u32() + mbc.bytes as u32`,Avoid improper spans when `...` or `..=` is recovered from non-ASCII,0.2034373341125298,Q3,middle,0.469109267661357,potential_low_drift,https://github.com/rust-lang/rust/issues/155799,https://github.com/rust-lang/rust/pull/155820
rust-lang/rust,155365,155719,"E0599 suggests ""call `.into_iter()` first"" on non-mutable reference",Suggest `.iter()` for shared projections,-0.021318718800952,Q3,middle,0.585701727338024,potential_high_drift,https://github.com/rust-lang/rust/issues/155365,https://github.com/rust-lang/rust/pull/155719
rust-lang/rust,155748,155774,Memory unsafety at libc/kernel boundary via argv overread in unix impl of `std::process::Command`,std: maintain `CStringArray` null-termination even if `Vec::push` panics,-3.7857729980141848,Q1 lowest drift,low_drift,0.3605494663033898,potential_low_drift,https://github.com/rust-lang/rust/issues/155748,https://github.com/rust-lang/rust/pull/155774
rust-lang/rust,146839,111818,ICE：can't get the span of an arbitrary parsed attribute: Parsed(Coroutine(<source>:28:32: 28:44 (#0))),Uplift `clippy::cmp_nan` lint,1.053891623630394,Q4 highest drift,high_drift,0.5903857768072588,potential_high_drift,https://github.com/rust-lang/rust/issues/146839,https://github.com/rust-lang/rust/pull/111818
rust-lang/rust,154801,154803,[ICE]: `can't get span of parsed attr`,Fix ICE from cfg_attr_trace ,-0.7773901995696431,Q2,middle,0.5640938129204718,potential_high_drift,https://github.com/rust-lang/rust/issues/154801,https://github.com/rust-lang/rust/pull/154803
rust-lang/rust,155618,155676,`const Drop` can be implemented for structs with non-const-Drop fields, Reject implementing const Drop for types that are not const `Destruct` already,0.3219963830444325,Q3,middle,0.5476151038934117,potential_high_drift,https://github.com/rust-lang/rust/issues/155618,https://github.com/rust-lang/rust/pull/155676
rust-lang/rust,150566,155783,`#[<cfg_trace>]` and `#[<cfg_attr_trace>]` showing up as suggestions,Do not suggest internal cfg trace attributes,-1.8952495035368444,Q1 lowest drift,low_drift,0.5911917759016875,potential_high_drift,https://github.com/rust-lang/rust/issues/150566,https://github.com/rust-lang/rust/pull/155783
rust-lang/rust,143094,154803,ICE: `can't get the span of an arbitrary parsed attribute: Parsed(Cold `,Fix ICE from cfg_attr_trace ,-0.7773901995696431,Q2,middle,0.497448179875048,potential_low_drift,https://github.com/rust-lang/rust/issues/143094,https://github.com/rust-lang/rust/pull/154803
rust-lang/rust,35,65646,propagate constraints during copying,Allow foreign exceptions to unwind through Rust code and Rust panics to unwind through FFI,0.8921529325591475,Q4 highest drift,high_drift,0.5691952713327548,potential_high_drift,https://github.com/rust-lang/rust/issues/35,https://github.com/rust-lang/rust/pull/65646
rust-lang/rust,155000,108253,[ICE]: const Closures don't work with const Destruct,Upgrade to ena-0.14.1.,-0.3122155495103117,Q2,middle,0.5878243781424904,potential_high_drift,https://github.com/rust-lang/rust/issues/155000,https://github.com/rust-lang/rust/pull/108253
rust-lang/rust,155505,155643,"Macro ""missing fragment specifier"" when accidentally prefixed with $",Improve suggestion for $-prefixed fragment specifiers,-0.3503062825203594,Q2,middle,0.5366402168631462,potential_high_drift,https://github.com/rust-lang/rust/issues/155505,https://github.com/rust-lang/rust/pull/155643
rust-lang/rust,153886,154197,Redundant clone suggestion in move error,Avoid redundant clone suggestions in borrowck diagnostics,2.634952517630274,Q4 highest drift,high_drift,0.5650677967696192,potential_high_drift,https://github.com/rust-lang/rust/issues/153886,https://github.com/rust-lang/rust/pull/154197
rust-lang/rust,155695,155735,Typo in `std::convert` module docs,Fix typo by removing extra 'to',0.6615408328685095,Q3,middle,0.5411873135974459,potential_high_drift,https://github.com/rust-lang/rust/issues/155695,https://github.com/rust-lang/rust/pull/155735
rust-lang/rust,155088,155219,"Wrong ""consider borrowing here"" suggestion with `impl IntoIterator<Item = impl Borrow<str>>`",Do not suggest borrowing enclosing calls for nested where-clause obligations,-0.7928664532714638,Q2,middle,0.5177871182211421,potential_high_drift,https://github.com/rust-lang/rust/issues/155088,https://github.com/rust-lang/rust/pull/155219
rust-lang/rust,155376,155379,-Zmir-opt-level >= 3 errors with recursive async,Avoid query cycles in DataflowConstProp,-0.7837144650484267,Q2,middle,0.5963114554828426,potential_high_drift,https://github.com/rust-lang/rust/issues/155376,https://github.com/rust-lang/rust/pull/155379
rust-lang/rust,153891,154957,[ICE]: `mir_const_qualif` should only be called on const fns and const items,Fix ICE when const closure appears inside a non-const trait method,-1.4948867993588455,Q1 lowest drift,low_drift,0.5907750470607704,potential_high_drift,https://github.com/rust-lang/rust/issues/153891,https://github.com/rust-lang/rust/pull/154957
rust-lang/rust,155578,155637,"Invalid Suggestion in ""specify the associated type"" help",Fix E0191 suggestion for empty dyn trait args,-0.4346608543055033,Q2,middle,0.6374210567534844,potential_high_drift,https://github.com/rust-lang/rust/issues/155578,https://github.com/rust-lang/rust/pull/155637
rust-lang/rust,133469,120639,test issue,Implement new effects desugaring,2.879909224898745,Q4 highest drift,high_drift,0.6198034335326459,potential_high_drift,https://github.com/rust-lang/rust/issues/133469,https://github.com/rust-lang/rust/pull/120639
rust-lang/rust,152831,152834,Incorrect diagnostic for if-let-guard + attempting to use a non-constant value in a constant,Fix incorrect `let` to `const` suggestion for pattern bindings,0.6282133871940513,Q3,middle,0.5513654701770958,potential_high_drift,https://github.com/rust-lang/rust/issues/152831,https://github.com/rust-lang/rust/pull/152834
rust-lang/rust,155366,155546,E0308 mismatched type on trait impl with different concrete types,Improve E0308 error message for `impl Trait` return mismatches,-0.0854746880624216,Q3,middle,0.5559661062308558,potential_high_drift,https://github.com/rust-lang/rust/issues/155366,https://github.com/rust-lang/rust/pull/155546
rails/rails,57235,57227,Reassigning table_name on a model causes find/first/where.to_a to get progressively slower — O(N²) cost (7.1 - 8.1+),Fix duplicate entries accumulating in `aliases_by_attribute_name`,-1.201079533792054,Q1 lowest drift,low_drift,0.34492588465925333,potential_low_drift,https://github.com/rails/rails/issues/57235,https://github.com/rails/rails/pull/57227
rails/rails,56528,56718,Route Constraints passed via `mount` function override wrapping constraints with no Warning and behavior is not documented,Fix innermost constraint reseting previous constraints,0.0287067579770329,Q3,middle,0.4114988807907942,potential_low_drift,https://github.com/rails/rails/issues/56528,https://github.com/rails/rails/pull/56718
rails/rails,57237,57238,Dockerfile: duplicated libvips install,Remove redundant libvips from Dockerfile build packages,-2.626606501531348,Q1 lowest drift,low_drift,0.29693267043125643,potential_low_drift,https://github.com/rails/rails/issues/57237,https://github.com/rails/rails/pull/57238
rails/rails,57193,57194,Update documentation for `ActiveSupport::TimeZone#parse` to reflect that it returns `nil` for invalid strings,Clarify TimeZone#parse docs for invalid strings,0.6615408328685095,Q3,middle,0.4028788618599701,potential_low_drift,https://github.com/rails/rails/issues/57193,https://github.com/rails/rails/pull/57194
rails/rails,57185,57187,`reset_counters` silently sets counter to 0 when `id` is a String,Fix `reset_counters` when using string ids,-0.3575183948770861,Q2,middle,0.31922047828676337,potential_low_drift,https://github.com/rails/rails/issues/57185,https://github.com/rails/rails/pull/57187
rails/rails,56122,57187,Resetting counter_cache using string ids sets them to 0 incorrectly,Fix `reset_counters` when using string ids,-0.3575183948770861,Q2,middle,0.40093763124620113,potential_low_drift,https://github.com/rails/rails/issues/56122,https://github.com/rails/rails/pull/57187
rails/rails,57186,57190,IO.copy_stream raises TypeError when writing to ActionController::Live::Buffer,Fix io copy stream raises type error when writing,-1.457172879431632,Q1 lowest drift,low_drift,0.321569182758126,potential_low_drift,https://github.com/rails/rails/issues/57186,https://github.com/rails/rails/pull/57190
rails/rails,57131,57140,GET request with params keyword in IntegrationTest incorrectly routes as POST in Rails 8.1.3,Fix GET+JSON+params in integration tests for API-only apps,-2.2466584939713528,Q1 lowest drift,low_drift,0.3313736194624071,potential_low_drift,https://github.com/rails/rails/issues/57131,https://github.com/rails/rails/pull/57140
rails/rails,55728,55736,7.1 -> 7.2 perf regression due to non permanent ActiveRecord connections,Micro-optimize Active Record connection checkin,0.753540518448194,Q3,middle,0.42977147473168087,potential_low_drift,https://github.com/rails/rails/issues/55728,https://github.com/rails/rails/pull/55736
rails/rails,57092,57105,"Regexp in `ActiveRecord::LogSubscriber` times out on extremely long queries, preventing them from being logged",Speedup ActiveRecord::LogSubscriber#sql_color,-0.4448634253381066,Q2,middle,0.3963436902806175,potential_low_drift,https://github.com/rails/rails/issues/57092,https://github.com/rails/rails/pull/57105
rails/rails,56662,56664,ActiveRecord::Associations::Association#inversable? does not work with composite keys,Fix inverse_of on composite keys in ActiveRecord::Associations::Association#inversable? ,1.3766810468627753,Q4 highest drift,high_drift,0.42152077410643785,potential_low_drift,https://github.com/rails/rails/issues/56662,https://github.com/rails/rails/pull/56664
rails/rails,57098,57106,ActiveStorage 8.1.3: NameError uninitialized constant ActiveStorage::OpenSSL,Add missing require openssl to ActiveStorage,-1.4410193024121023,Q1 lowest drift,low_drift,0.3213262387843683,potential_low_drift,https://github.com/rails/rails/issues/57098,https://github.com/rails/rails/pull/57106
rails/rails,57093,57096,`create_table` raises ArgumentError for valid table names when schema-prefixed (PostgreSQL multiple schemas),Ignore schemas when validating table name lengths for PostgreSQL,-2.1849622507467155,Q1 lowest drift,low_drift,0.3085882090107986,potential_low_drift,https://github.com/rails/rails/issues/57093,https://github.com/rails/rails/pull/57096
rails/rails,57052,57053,Parallelization::Server#shutdown hangs when workers die after initial WNOHANG sweep (#55794 gap),Fix parallel test shutdown hang when workers die during Server#shutdown,-0.5508764902643855,Q2,middle,0.42131723829468526,potential_low_drift,https://github.com/rails/rails/issues/57052,https://github.com/rails/rails/pull/57053
rails/rails,55761,57050,`validates` per-validator options replace top-level options,Combine per-validator and top-level :if/:unless/:on in validates,-1.632782973807795,Q1 lowest drift,low_drift,0.2834284915138374,potential_low_drift,https://github.com/rails/rails/issues/55761,https://github.com/rails/rails/pull/57050
rails/rails,56812,57001,PostgresqlDbConsoleTest reports Environment leak detected,Fix PostgresqlDbConsoleTest reports Environment leak detected,0.416560693774911,Q3,middle,0.2842546554972348,potential_low_drift,https://github.com/rails/rails/issues/56812,https://github.com/rails/rails/pull/57001
rails/rails,56388,56423,jemalloc still recommended?,Fix link to jemalloc repo [ci skip] ,-0.6795308588925055,Q2,middle,0.4786955252455515,potential_low_drift,https://github.com/rails/rails/issues/56388,https://github.com/rails/rails/pull/56423
rails/rails,56984,56987,ActiveModel::Name#human no longer honors count argument,Add tests for ActiveModel::Name#human `count` argument,-0.9481451218503868,Q1 lowest drift,low_drift,0.40886931695751566,potential_low_drift,https://github.com/rails/rails/issues/56984,https://github.com/rails/rails/pull/56987
rails/rails,56976,56977,SQLite virtual tables do not respect `ignore_tables`,Fix SQLite virtual tables not ignored by `ignore_tables`,-0.2558415246700946,Q2,middle,0.28678210355945677,potential_low_drift,https://github.com/rails/rails/issues/56976,https://github.com/rails/rails/pull/56977
rails/rails,56969,56970,SQLite virtual tables without parenthesis produces broken `schema.rb`,Fix parsing SQLite virtual tables without parenthesis,-3.543988859069952,Q1 lowest drift,low_drift,0.29206962493399646,potential_low_drift,https://github.com/rails/rails/issues/56969,https://github.com/rails/rails/pull/56970
rails/rails,56960,56983,Undocumented behavior change in `ActionController::Parameters#transform_keys!` (Rails 7.2 vs 8.0.3),[ci skip] Update CHANGELOG with transform_keys! overwrite precedence note,-0.2430307031710071,Q2,middle,0.35682789825935823,potential_low_drift,https://github.com/rails/rails/issues/56960,https://github.com/rails/rails/pull/56983
rails/rails,56957,17077,Taste match with me on YouTube Music!,Move object allocation out of loop ,-1.0045191466906038,Q1 lowest drift,low_drift,0.42574586223302757,potential_low_drift,https://github.com/rails/rails/issues/56957,https://github.com/rails/rails/pull/17077
